id,date,Warengruppe,umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
1611136.0,2016-11-13,6.0,33.3799044085387,,4.0,1.375,9.0,5.0
1611135.0,2016-11-13,5.0,315.771220676948,,4.0,1.375,9.0,5.0
1611134.0,2016-11-13,4.0,180.570460709882,,4.0,1.375,9.0,5.0
1611131.0,2016-11-13,1.0,55.4419452131555,,4.0,1.375,9.0,5.0
1611133.0,2016-11-13,3.0,155.829169523759,,4.0,1.375,9.0,5.0
1611142.0,2016-11-14,2.0,241.872122463559,,4.0,2.0,10.0,5.0
1611141.0,2016-11-14,1.0,107.975134464159,,4.0,2.0,10.0,5.0
1611143.0,2016-11-14,3.0,75.9976345648867,,4.0,2.0,10.0,5.0
1611146.0,2016-11-14,6.0,44.4033269674857,,4.0,2.0,10.0,5.0
1611145.0,2016-11-14,5.0,173.79328250457,,4.0,2.0,10.0,5.0
1611144.0,2016-11-14,4.0,73.1540811139103,,4.0,2.0,10.0,5.0
1611155.0,2016-11-15,5.0,190.063612843499,,7.0,7.75,9.0,61.0
1611154.0,2016-11-15,4.0,78.0316412082128,,7.0,7.75,9.0,61.0
1611156.0,2016-11-15,6.0,20.6776720993102,,7.0,7.75,9.0,61.0
1611152.0,2016-11-15,2.0,226.597706259018,,7.0,7.75,9.0,61.0
1611151.0,2016-11-15,1.0,97.521559634551,,7.0,7.75,9.0,61.0
1611153.0,2016-11-15,3.0,84.5049657045271,,7.0,7.75,9.0,61.0
1611161.0,2016-11-16,1.0,131.997447886261,,7.0,8.75,11.0,61.0
1611162.0,2016-11-16,2.0,223.910531432435,,7.0,8.75,11.0,61.0
1611163.0,2016-11-16,3.0,93.210451599767,,7.0,8.75,11.0,61.0
1611164.0,2016-11-16,4.0,56.5734184066884,,7.0,8.75,11.0,61.0
1611165.0,2016-11-16,5.0,193.849645107592,,7.0,8.75,11.0,61.0
1611166.0,2016-11-16,6.0,62.5835195605112,,7.0,8.75,11.0,61.0
1611171.0,2016-11-17,1.0,120.999764172375,,6.0,7.75,9.0,21.0
1611172.0,2016-11-17,2.0,217.353481812849,,6.0,7.75,9.0,21.0
1611173.0,2016-11-17,3.0,106.092674322495,,6.0,7.75,9.0,21.0
1611175.0,2016-11-17,5.0,219.93363358802,,6.0,7.75,9.0,21.0
1611176.0,2016-11-17,6.0,50.9373223752499,,6.0,7.75,9.0,21.0
1611174.0,2016-11-17,4.0,77.1064144815868,,6.0,7.75,9.0,21.0
1611185.0,2016-11-18,5.0,181.246063814946,,4.0,7.25,13.0,21.0
1611184.0,2016-11-18,4.0,66.7588049069519,,4.0,7.25,13.0,21.0
1611186.0,2016-11-18,6.0,50.3838309810137,,4.0,7.25,13.0,21.0
1611182.0,2016-11-18,2.0,251.940427195203,,4.0,7.25,13.0,21.0
1611181.0,2016-11-18,1.0,125.620231572559,,4.0,7.25,13.0,21.0
1611183.0,2016-11-18,3.0,64.3170726423712,,4.0,7.25,13.0,21.0
1611196.0,2016-11-19,6.0,64.0232163953006,,6.0,6.625,11.0,21.0
1611195.0,2016-11-19,5.0,203.253088517039,,6.0,6.625,11.0,21.0
1611194.0,2016-11-19,4.0,65.3295640909929,,6.0,6.625,11.0,21.0
1611193.0,2016-11-19,3.0,116.829845405325,,6.0,6.625,11.0,21.0
1611191.0,2016-11-19,1.0,98.4835152120726,,6.0,6.625,11.0,21.0
1611192.0,2016-11-19,2.0,241.369289867448,,6.0,6.625,11.0,21.0
1611206.0,2016-11-20,6.0,31.2111820886231,,6.0,6.375,12.0,63.0
1611205.0,2016-11-20,5.0,244.917742885889,,6.0,6.375,12.0,63.0
1611204.0,2016-11-20,4.0,129.902767985023,,6.0,6.375,12.0,63.0
1611202.0,2016-11-20,2.0,401.605485731958,,6.0,6.375,12.0,63.0
1611201.0,2016-11-20,1.0,52.4424952545878,,6.0,6.375,12.0,63.0
1611203.0,2016-11-20,3.0,142.385019678959,,6.0,6.375,12.0,63.0
1611215.0,2016-11-21,5.0,182.99510955044,,7.0,11.5,6.0,61.0
1611214.0,2016-11-21,4.0,68.2474023885487,,7.0,11.5,6.0,61.0
1611216.0,2016-11-21,6.0,108.577258313193,,7.0,11.5,6.0,61.0
1611212.0,2016-11-21,2.0,269.243262515845,,7.0,11.5,6.0,61.0
1611213.0,2016-11-21,3.0,98.333606595868,,7.0,11.5,6.0,61.0
1611211.0,2016-11-21,1.0,121.378744787554,,7.0,11.5,6.0,61.0
1611226.0,2016-11-22,6.0,127.825211212228,,7.0,12.125,7.0,
1611224.0,2016-11-22,4.0,62.577534232199,,7.0,12.125,7.0,
1611225.0,2016-11-22,5.0,183.509214384925,,7.0,12.125,7.0,
1611222.0,2016-11-22,2.0,291.595873590611,,7.0,12.125,7.0,
1611221.0,2016-11-22,1.0,87.2731117646776,,7.0,12.125,7.0,
1611223.0,2016-11-22,3.0,101.236985727754,,7.0,12.125,7.0,
1611234.0,2016-11-23,4.0,43.216005794062,,7.0,10.0,5.0,10.0
1611236.0,2016-11-23,6.0,59.2188630915755,,7.0,10.0,5.0,10.0
1611235.0,2016-11-23,5.0,186.927185150032,,7.0,10.0,5.0,10.0
1611233.0,2016-11-23,3.0,91.490933306852,,7.0,10.0,5.0,10.0
1611232.0,2016-11-23,2.0,228.728425858361,,7.0,10.0,5.0,10.0
1611231.0,2016-11-23,1.0,91.3408874396352,,7.0,10.0,5.0,10.0
1611245.0,2016-11-24,5.0,248.731233780428,,0.0,4.5,8.0,10.0
1611246.0,2016-11-24,6.0,116.904606639941,,0.0,4.5,8.0,10.0
1611244.0,2016-11-24,4.0,37.1306198924289,,0.0,4.5,8.0,10.0
1611242.0,2016-11-24,2.0,260.982600573745,,0.0,4.5,8.0,10.0
1611241.0,2016-11-24,1.0,122.474432163973,,0.0,4.5,8.0,10.0
1611243.0,2016-11-24,3.0,92.4017737531051,,0.0,4.5,8.0,10.0
1611255.0,2016-11-25,5.0,209.376976714726,,7.0,4.0,4.0,45.0
1611254.0,2016-11-25,4.0,82.6037845116303,,7.0,4.0,4.0,45.0
1611256.0,2016-11-25,6.0,110.485453579136,,7.0,4.0,4.0,45.0
1611253.0,2016-11-25,3.0,100.690163238234,,7.0,4.0,4.0,45.0
1611251.0,2016-11-25,1.0,82.9237972563907,,7.0,4.0,4.0,45.0
1611252.0,2016-11-25,2.0,273.012101942408,,7.0,4.0,4.0,45.0
1611261.0,2016-11-26,1.0,116.639176452944,,7.0,5.875,10.0,61.0
1611262.0,2016-11-26,2.0,352.306886988669,,7.0,5.875,10.0,61.0
1611263.0,2016-11-26,3.0,129.982834329394,,7.0,5.875,10.0,61.0
1611264.0,2016-11-26,4.0,75.884321074918,,7.0,5.875,10.0,61.0
1611265.0,2016-11-26,5.0,210.854307834817,,7.0,5.875,10.0,61.0
1611266.0,2016-11-26,6.0,120.980209456819,,7.0,5.875,10.0,61.0
1611273.0,2016-11-27,3.0,157.081764001948,,0.0,5.625,9.0,5.0
1611271.0,2016-11-27,1.0,49.7963022970208,,0.0,5.625,9.0,5.0
1611272.0,2016-11-27,2.0,469.43311875982,,0.0,5.625,9.0,5.0
1611276.0,2016-11-27,6.0,100.104662588903,,0.0,5.625,9.0,5.0
1611275.0,2016-11-27,5.0,300.546532404022,,0.0,5.625,9.0,5.0
1611274.0,2016-11-27,4.0,114.122887017882,,0.0,5.625,9.0,5.0
1611281.0,2016-11-28,1.0,112.658765618467,,1.0,2.875,11.0,
1611282.0,2016-11-28,2.0,250.19685466648,,1.0,2.875,11.0,
1611283.0,2016-11-28,3.0,93.4531134753644,,1.0,2.875,11.0,
1611284.0,2016-11-28,4.0,98.6464707783414,,1.0,2.875,11.0,
1611285.0,2016-11-28,5.0,195.698957062903,,1.0,2.875,11.0,
1611286.0,2016-11-28,6.0,50.5443755257431,,1.0,2.875,11.0,
1611295.0,2016-11-29,5.0,199.6338632632,,3.0,3.0,9.0,10.0
1611296.0,2016-11-29,6.0,94.936577234626,,3.0,3.0,9.0,10.0
1611294.0,2016-11-29,4.0,65.931094292729,,3.0,3.0,9.0,10.0
1611292.0,2016-11-29,2.0,267.035376741299,,3.0,3.0,9.0,10.0
1611293.0,2016-11-29,3.0,89.3040391726829,,3.0,3.0,9.0,10.0
1611291.0,2016-11-29,1.0,103.870082800741,,3.0,3.0,9.0,10.0
1611306.0,2016-11-30,6.0,69.1423951554017,,7.0,6.25,12.0,61.0
1611305.0,2016-11-30,5.0,156.243629364589,,7.0,6.25,12.0,61.0
1611304.0,2016-11-30,4.0,65.5482234967467,,7.0,6.25,12.0,61.0
1611302.0,2016-11-30,2.0,269.284875545542,,7.0,6.25,12.0,61.0
1611301.0,2016-11-30,1.0,128.456546571317,,7.0,6.25,12.0,61.0
1611303.0,2016-11-30,3.0,85.4312169839517,,7.0,6.25,12.0,61.0
1612013.0,2016-12-01,3.0,85.9494985489893,,8.0,8.5,19.0,61.0
1612011.0,2016-12-01,1.0,107.538858358439,,8.0,8.5,19.0,61.0
1612012.0,2016-12-01,2.0,289.176303581184,,8.0,8.5,19.0,61.0
1612014.0,2016-12-01,4.0,73.0318577251844,,8.0,8.5,19.0,61.0
1612015.0,2016-12-01,5.0,143.829997159402,,8.0,8.5,19.0,61.0
1612016.0,2016-12-01,6.0,81.5257620674089,,8.0,8.5,19.0,61.0
1612021.0,2016-12-02,1.0,94.5038724434251,,0.0,3.625,8.0,0.0
1612022.0,2016-12-02,2.0,251.175708024115,,0.0,3.625,8.0,0.0
1612023.0,2016-12-02,3.0,77.2714433251357,,0.0,3.625,8.0,0.0
1612024.0,2016-12-02,4.0,56.1898608815284,,0.0,3.625,8.0,0.0
1612025.0,2016-12-02,5.0,166.953409468071,,0.0,3.625,8.0,0.0
1612026.0,2016-12-02,6.0,120.419034503586,,0.0,3.625,8.0,0.0
1612031.0,2016-12-03,1.0,122.439207453624,,4.0,-0.75,6.0,49.0
1612032.0,2016-12-03,2.0,303.777431914782,,4.0,-0.75,6.0,49.0
1612033.0,2016-12-03,3.0,106.214827776906,,4.0,-0.75,6.0,49.0
1612034.0,2016-12-03,4.0,68.03104342742,,4.0,-0.75,6.0,49.0
1612035.0,2016-12-03,5.0,208.248215747008,,4.0,-0.75,6.0,49.0
1612036.0,2016-12-03,6.0,102.031102607989,,4.0,-0.75,6.0,49.0
1612041.0,2016-12-04,1.0,70.0253014166919,,8.0,4.125,6.0,
1612042.0,2016-12-04,2.0,425.776045338157,,8.0,4.125,6.0,
1612043.0,2016-12-04,3.0,125.514576263244,,8.0,4.125,6.0,
1612044.0,2016-12-04,4.0,158.468179526554,,8.0,4.125,6.0,
1612045.0,2016-12-04,5.0,237.541910926685,,8.0,4.125,6.0,
1612046.0,2016-12-04,6.0,63.954384003579,,8.0,4.125,6.0,
1612053.0,2016-12-05,3.0,95.5090556206996,,7.0,3.0,7.0,
1612052.0,2016-12-05,2.0,248.023029715188,,7.0,3.0,7.0,
1612051.0,2016-12-05,1.0,119.636013828757,,7.0,3.0,7.0,
1612056.0,2016-12-05,6.0,71.6927561189485,,7.0,3.0,7.0,
1612055.0,2016-12-05,5.0,166.823017109082,,7.0,3.0,7.0,
1612054.0,2016-12-05,4.0,71.3207699523391,,7.0,3.0,7.0,
1612062.0,2016-12-06,2.0,242.026570423275,,7.0,6.25,5.0,61.0
1612061.0,2016-12-06,1.0,98.3868204798713,,7.0,6.25,5.0,61.0
1612063.0,2016-12-06,3.0,70.1343151458493,,7.0,6.25,5.0,61.0
1612064.0,2016-12-06,4.0,74.8709420444816,,7.0,6.25,5.0,61.0
1612066.0,2016-12-06,6.0,170.032387317823,,7.0,6.25,5.0,61.0
1612065.0,2016-12-06,5.0,178.942242034096,,7.0,6.25,5.0,61.0
1612071.0,2016-12-07,1.0,106.089285160058,,7.0,4.5,10.0,61.0
1612072.0,2016-12-07,2.0,254.664630713786,,7.0,4.5,10.0,61.0
1612073.0,2016-12-07,3.0,85.2212886860415,,7.0,4.5,10.0,61.0
1612074.0,2016-12-07,4.0,54.436418005143,,7.0,4.5,10.0,61.0
1612075.0,2016-12-07,5.0,188.683723175965,,7.0,4.5,10.0,61.0
1612076.0,2016-12-07,6.0,72.0570080200053,,7.0,4.5,10.0,61.0
1612081.0,2016-12-08,1.0,127.742791107649,,8.0,8.625,12.0,10.0
1612082.0,2016-12-08,2.0,286.690546648509,,8.0,8.625,12.0,10.0
1612083.0,2016-12-08,3.0,85.9084157115656,,8.0,8.625,12.0,10.0
1612084.0,2016-12-08,4.0,67.8059676809944,,8.0,8.625,12.0,10.0
1612085.0,2016-12-08,5.0,169.625279584177,,8.0,8.625,12.0,10.0
1612086.0,2016-12-08,6.0,125.010960620127,,8.0,8.625,12.0,10.0
1612091.0,2016-12-09,1.0,81.5452124764518,,7.0,8.875,13.0,20.0
1612092.0,2016-12-09,2.0,240.502242286095,,7.0,8.875,13.0,20.0
1612093.0,2016-12-09,3.0,81.3562481298833,,7.0,8.875,13.0,20.0
1612094.0,2016-12-09,4.0,49.4876098998061,,7.0,8.875,13.0,20.0
1612095.0,2016-12-09,5.0,158.641062469319,,7.0,8.875,13.0,20.0
1612096.0,2016-12-09,6.0,94.4315326169962,,7.0,8.875,13.0,20.0
1612105.0,2016-12-10,5.0,227.874681711629,,7.0,9.5,10.0,61.0
1612104.0,2016-12-10,4.0,82.5554594056483,,7.0,9.5,10.0,61.0
1612106.0,2016-12-10,6.0,128.057208409031,,7.0,9.5,10.0,61.0
1612102.0,2016-12-10,2.0,345.301145371851,,7.0,9.5,10.0,61.0
1612101.0,2016-12-10,1.0,82.9865412318734,,7.0,9.5,10.0,61.0
1612103.0,2016-12-10,3.0,101.293319783939,,7.0,9.5,10.0,61.0
1612116.0,2016-12-11,6.0,84.5644203966836,,,,,
1612115.0,2016-12-11,5.0,263.596298985189,,,,,
1612114.0,2016-12-11,4.0,122.393092255363,,,,,
1612113.0,2016-12-11,3.0,176.390387266873,,,,,
1612111.0,2016-12-11,1.0,58.5289054212942,,,,,
1612112.0,2016-12-11,2.0,486.685095537576,,,,,
1612125.0,2016-12-12,5.0,139.544487412734,,7.0,4.875,4.0,61.0
1612124.0,2016-12-12,4.0,64.6764106485914,,7.0,4.875,4.0,61.0
1612126.0,2016-12-12,6.0,76.8451108268975,,7.0,4.875,4.0,61.0
1612122.0,2016-12-12,2.0,207.604751430375,,7.0,4.875,4.0,61.0
1612121.0,2016-12-12,1.0,89.5461152835577,,7.0,4.875,4.0,61.0
1612123.0,2016-12-12,3.0,77.6737672684405,,7.0,4.875,4.0,61.0
1612136.0,2016-12-13,6.0,65.1120642648545,,7.0,6.285714,5.0,10.0
1612134.0,2016-12-13,4.0,85.6826779457696,,7.0,6.285714,5.0,10.0
1612135.0,2016-12-13,5.0,167.907720101753,,7.0,6.285714,5.0,10.0
1612132.0,2016-12-13,2.0,233.770001608963,,7.0,6.285714,5.0,10.0
1612133.0,2016-12-13,3.0,96.7761934509133,,7.0,6.285714,5.0,10.0
1612131.0,2016-12-13,1.0,86.1880456725954,,7.0,6.285714,5.0,10.0
1612141.0,2016-12-14,1.0,75.4039519341152,,7.0,4.625,6.0,45.0
1612143.0,2016-12-14,3.0,37.7392454247434,,7.0,4.625,6.0,45.0
1612142.0,2016-12-14,2.0,221.942272035382,,7.0,4.625,6.0,45.0
1612145.0,2016-12-14,5.0,151.302391065882,,7.0,4.625,6.0,45.0
1612146.0,2016-12-14,6.0,74.2674362412923,,7.0,4.625,6.0,45.0
1612144.0,2016-12-14,4.0,37.7356552333979,,7.0,4.625,6.0,45.0
1612151.0,2016-12-15,1.0,137.130260969332,,7.0,0.0,8.0,49.0
1612152.0,2016-12-15,2.0,249.859463715467,,7.0,0.0,8.0,49.0
1612153.0,2016-12-15,3.0,73.6976971614453,,7.0,0.0,8.0,49.0
1612154.0,2016-12-15,4.0,53.5004254895103,,7.0,0.0,8.0,49.0
1612155.0,2016-12-15,5.0,160.830814816579,,7.0,0.0,8.0,49.0
1612156.0,2016-12-15,6.0,75.9259389553386,,7.0,0.0,8.0,49.0
1612163.0,2016-12-16,3.0,81.0877267943151,,8.0,-1.0,5.0,10.0
1612162.0,2016-12-16,2.0,231.827718336113,,8.0,-1.0,5.0,10.0
1612161.0,2016-12-16,1.0,86.0242406261287,,8.0,-1.0,5.0,10.0
1612164.0,2016-12-16,4.0,38.9528425623819,,8.0,-1.0,5.0,10.0
1612166.0,2016-12-16,6.0,83.1967350210813,,8.0,-1.0,5.0,10.0
1612165.0,2016-12-16,5.0,182.735378148739,,8.0,-1.0,5.0,10.0
1612181.0,2016-12-18,1.0,158.08476137293,,7.0,7.0,8.0,0.0
1612182.0,2016-12-18,2.0,565.041664760473,,7.0,7.0,8.0,0.0
1612183.0,2016-12-18,3.0,174.728998356701,,7.0,7.0,8.0,0.0
1612184.0,2016-12-18,4.0,140.136610342031,,7.0,7.0,8.0,0.0
1612185.0,2016-12-18,5.0,304.116504309465,,7.0,7.0,8.0,0.0
1612186.0,2016-12-18,6.0,110.772438479613,,7.0,7.0,8.0,0.0
1612193.0,2016-12-19,3.0,86.5548623487554,,8.0,5.75,4.0,0.0
1612192.0,2016-12-19,2.0,228.043120399182,,8.0,5.75,4.0,0.0
1612191.0,2016-12-19,1.0,97.2450388316804,,8.0,5.75,4.0,0.0
1612194.0,2016-12-19,4.0,94.5628514641113,,8.0,5.75,4.0,0.0
1612196.0,2016-12-19,6.0,51.7405211861006,,8.0,5.75,4.0,0.0
1612195.0,2016-12-19,5.0,142.177817455165,,8.0,5.75,4.0,0.0
1612205.0,2016-12-20,5.0,195.208051721907,,8.0,1.5,7.0,10.0
1612206.0,2016-12-20,6.0,73.8610197567487,,8.0,1.5,7.0,10.0
1612203.0,2016-12-20,3.0,62.3552365841189,,8.0,1.5,7.0,10.0
1612202.0,2016-12-20,2.0,230.544660181159,,8.0,1.5,7.0,10.0
1612201.0,2016-12-20,1.0,82.2737744983917,,8.0,1.5,7.0,10.0
1612204.0,2016-12-20,4.0,61.1485904856224,,8.0,1.5,7.0,10.0
1612216.0,2016-12-21,6.0,47.2190696131545,,6.0,3.625,10.0,10.0
1612214.0,2016-12-21,4.0,63.6403905738695,,6.0,3.625,10.0,10.0
1612215.0,2016-12-21,5.0,190.449251582024,,6.0,3.625,10.0,10.0
1612212.0,2016-12-21,2.0,262.933974860887,,6.0,3.625,10.0,10.0
1612211.0,2016-12-21,1.0,107.055526767408,,6.0,3.625,10.0,10.0
1612213.0,2016-12-21,3.0,101.434261871418,,6.0,3.625,10.0,10.0
1612225.0,2016-12-22,5.0,230.090005850979,,7.0,5.25,8.0,61.0
1612221.0,2016-12-22,1.0,102.318594196839,,7.0,5.25,8.0,61.0
1612222.0,2016-12-22,2.0,294.632086675127,,7.0,5.25,8.0,61.0
1612223.0,2016-12-22,3.0,74.3581509870598,,7.0,5.25,8.0,61.0
1612224.0,2016-12-22,4.0,56.7151675847979,,7.0,5.25,8.0,61.0
1612226.0,2016-12-22,6.0,54.3229595577533,,7.0,5.25,8.0,61.0
1612231.0,2016-12-23,1.0,189.733379813939,,7.0,6.375,9.0,10.0
1612233.0,2016-12-23,3.0,100.734575177249,,7.0,6.375,9.0,10.0
1612232.0,2016-12-23,2.0,320.332320272135,,7.0,6.375,9.0,10.0
1612235.0,2016-12-23,5.0,187.041433421959,,7.0,6.375,9.0,10.0
1612236.0,2016-12-23,6.0,133.499200389925,,7.0,6.375,9.0,10.0
1612234.0,2016-12-23,4.0,84.3598588704714,,7.0,6.375,9.0,10.0
1612241.0,2016-12-24,1.0,182.243850046631,,6.0,6.125,14.0,95.0
1612242.0,2016-12-24,2.0,435.412836448077,,6.0,6.125,14.0,95.0
1612243.0,2016-12-24,3.0,77.6179363690156,,6.0,6.125,14.0,95.0
1612244.0,2016-12-24,4.0,95.06649534546,,6.0,6.125,14.0,95.0
1612245.0,2016-12-24,5.0,223.415195457351,,6.0,6.125,14.0,95.0
1612246.0,2016-12-24,6.0,39.5775381438053,,6.0,6.125,14.0,95.0
1612276.0,2016-12-27,6.0,48.8907184408876,,6.0,8.25,21.0,
1612275.0,2016-12-27,5.0,264.133101710094,,6.0,8.25,21.0,
1612274.0,2016-12-27,4.0,47.0674315395429,,6.0,8.25,21.0,
1612272.0,2016-12-27,2.0,353.797791827776,,6.0,8.25,21.0,
1612271.0,2016-12-27,1.0,132.534941139693,,6.0,8.25,21.0,
1612273.0,2016-12-27,3.0,127.178228446889,,6.0,8.25,21.0,
1612285.0,2016-12-28,5.0,250.057179010162,,4.0,7.125,12.0,0.0
1612283.0,2016-12-28,3.0,137.541974900339,,4.0,7.125,12.0,0.0
1612284.0,2016-12-28,4.0,61.4077235816262,,4.0,7.125,12.0,0.0
1612281.0,2016-12-28,1.0,92.6053954826362,,4.0,7.125,12.0,0.0
1612282.0,2016-12-28,2.0,369.891376672855,,4.0,7.125,12.0,0.0
1612296.0,2016-12-29,6.0,25.9982201360405,,3.0,3.75,11.0,10.0
1612295.0,2016-12-29,5.0,229.50561195356,,3.0,3.75,11.0,10.0
1612294.0,2016-12-29,4.0,42.6612128486371,,3.0,3.75,11.0,10.0
1612293.0,2016-12-29,3.0,128.192786610977,,3.0,3.75,11.0,10.0
1612291.0,2016-12-29,1.0,281.809035845441,,3.0,3.75,11.0,10.0
1612292.0,2016-12-29,2.0,412.345692402398,,3.0,3.75,11.0,10.0
1612305.0,2016-12-30,5.0,414.932011356758,,4.0,1.75,10.0,10.0
1612304.0,2016-12-30,4.0,49.5316296726807,,4.0,1.75,10.0,10.0
1612303.0,2016-12-30,3.0,131.355693828947,,4.0,1.75,10.0,10.0
1612301.0,2016-12-30,1.0,130.743678525635,,4.0,1.75,10.0,10.0
1612302.0,2016-12-30,2.0,488.254599774454,,4.0,1.75,10.0,10.0
1612314.0,2016-12-31,4.0,50.7706476580069,,7.0,4.875,13.0,28.0
1612313.0,2016-12-31,3.0,158.239302804042,,7.0,4.875,13.0,28.0
1612315.0,2016-12-31,5.0,1705.14420496386,,7.0,4.875,13.0,28.0
1612311.0,2016-12-31,1.0,288.843105743746,,7.0,4.875,13.0,28.0
1612312.0,2016-12-31,2.0,569.614587079687,,7.0,4.875,13.0,28.0
1701024.0,2017-01-02,4.0,76.172894548647,,3.0,1.625,8.0,0.0
1701025.0,2017-01-02,5.0,274.034203659944,,3.0,1.625,8.0,0.0
1701023.0,2017-01-02,3.0,93.0351063272558,,3.0,1.625,8.0,0.0
1701021.0,2017-01-02,1.0,127.942753867048,,3.0,1.625,8.0,0.0
1701022.0,2017-01-02,2.0,363.785766586536,,3.0,1.625,8.0,0.0
1701035.0,2017-01-03,5.0,245.081683850067,,7.0,6.0,16.0,61.0
1701034.0,2017-01-03,4.0,59.602476507477,,7.0,6.0,16.0,61.0
1701033.0,2017-01-03,3.0,80.7863564731785,,7.0,6.0,16.0,61.0
1701032.0,2017-01-03,2.0,309.961108123739,,7.0,6.0,16.0,61.0
1701031.0,2017-01-03,1.0,89.4483348556559,,7.0,6.0,16.0,61.0
1701041.0,2017-01-04,1.0,119.050990891285,,4.0,4.0,19.0,20.0
1701042.0,2017-01-04,2.0,299.025295009328,,4.0,4.0,19.0,20.0
1701043.0,2017-01-04,3.0,78.2861734025078,,4.0,4.0,19.0,20.0
1701044.0,2017-01-04,4.0,92.77818043027,,4.0,4.0,19.0,20.0
1701045.0,2017-01-04,5.0,281.903440110745,,4.0,4.0,19.0,20.0
1701055.0,2017-01-05,5.0,324.891360318795,,4.0,-2.875,15.0,0.0
1701054.0,2017-01-05,4.0,85.8475651563441,,4.0,-2.875,15.0,0.0
1701053.0,2017-01-05,3.0,106.740128482748,,4.0,-2.875,15.0,0.0
1701052.0,2017-01-05,2.0,336.671269192301,,4.0,-2.875,15.0,0.0
1701051.0,2017-01-05,1.0,115.680238055479,,4.0,-2.875,15.0,0.0
1701065.0,2017-01-06,5.0,328.627657201091,,1.0,-4.25,6.0,
1701064.0,2017-01-06,4.0,72.5514428845978,,1.0,-4.25,6.0,
1701063.0,2017-01-06,3.0,65.3687307096755,,1.0,-4.25,6.0,
1701061.0,2017-01-06,1.0,101.303945374724,,1.0,-4.25,6.0,
1701062.0,2017-01-06,2.0,275.932996044414,,1.0,-4.25,6.0,
1701075.0,2017-01-07,5.0,266.498427552309,,8.0,-0.5,11.0,71.0
1701074.0,2017-01-07,4.0,73.3540061918454,,8.0,-0.5,11.0,71.0
1701073.0,2017-01-07,3.0,75.5002630311797,,8.0,-0.5,11.0,71.0
1701072.0,2017-01-07,2.0,270.247354621077,,8.0,-0.5,11.0,71.0
1701071.0,2017-01-07,1.0,71.69205028378,,8.0,-0.5,11.0,71.0
1701085.0,2017-01-08,5.0,205.527279466295,,8.0,2.25,4.0,10.0
1701084.0,2017-01-08,4.0,204.632350244358,,8.0,2.25,4.0,10.0
1701082.0,2017-01-08,2.0,352.056991405427,,8.0,2.25,4.0,10.0
1701081.0,2017-01-08,1.0,54.8212865043727,,8.0,2.25,4.0,10.0
1701083.0,2017-01-08,3.0,131.287627179758,,8.0,2.25,4.0,10.0
1701094.0,2017-01-09,4.0,57.1273534719678,,8.0,2.5,6.0,20.0
1701093.0,2017-01-09,3.0,73.1420980887895,,8.0,2.5,6.0,20.0
1701095.0,2017-01-09,5.0,169.571265441278,,8.0,2.5,6.0,20.0
1701091.0,2017-01-09,1.0,116.228031726541,,8.0,2.5,6.0,20.0
1701092.0,2017-01-09,2.0,238.253386603281,,8.0,2.5,6.0,20.0
1701105.0,2017-01-10,5.0,203.078663452626,,7.0,2.625,9.0,10.0
1701104.0,2017-01-10,4.0,97.3146919058678,,7.0,2.625,9.0,10.0
1701103.0,2017-01-10,3.0,70.6114048326199,,7.0,2.625,9.0,10.0
1701101.0,2017-01-10,1.0,114.536612160932,,7.0,2.625,9.0,10.0
1701102.0,2017-01-10,2.0,204.467443051391,,7.0,2.625,9.0,10.0
1701115.0,2017-01-11,5.0,191.103238450091,,7.0,4.625,15.0,61.0
1701114.0,2017-01-11,4.0,48.3637668861658,,7.0,4.625,15.0,61.0
1701113.0,2017-01-11,3.0,62.0305965135655,,7.0,4.625,15.0,61.0
1701112.0,2017-01-11,2.0,174.999832388788,,7.0,4.625,15.0,61.0
1701111.0,2017-01-11,1.0,49.4763974006414,,7.0,4.625,15.0,61.0
1701125.0,2017-01-12,5.0,172.807199887607,,4.0,4.5,16.0,61.0
1701124.0,2017-01-12,4.0,61.4829250849197,,4.0,4.5,16.0,61.0
1701121.0,2017-01-12,1.0,73.7827205206854,,4.0,4.5,16.0,61.0
1701122.0,2017-01-12,2.0,209.351176619157,,4.0,4.5,16.0,61.0
1701123.0,2017-01-12,3.0,85.5837742718517,,4.0,4.5,16.0,61.0
1701134.0,2017-01-13,4.0,44.2604372068594,,3.0,3.125,7.0,61.0
1701133.0,2017-01-13,3.0,79.7615363372838,,3.0,3.125,7.0,61.0
1701135.0,2017-01-13,5.0,250.100370325241,,3.0,3.125,7.0,61.0
1701131.0,2017-01-13,1.0,114.532728222355,,3.0,3.125,7.0,61.0
1701132.0,2017-01-13,2.0,226.484139777162,,3.0,3.125,7.0,61.0
1701144.0,2017-01-14,4.0,114.52388735264,,2.0,1.75,10.0,61.0
1701145.0,2017-01-14,5.0,281.035649119377,,2.0,1.75,10.0,61.0
1701143.0,2017-01-14,3.0,92.8889849290192,,2.0,1.75,10.0,61.0
1701141.0,2017-01-14,1.0,128.56240804852,,2.0,1.75,10.0,61.0
1701142.0,2017-01-14,2.0,264.018180316324,,2.0,1.75,10.0,61.0
1701154.0,2017-01-15,4.0,230.136726609361,,5.0,1.375,10.0,71.0
1701153.0,2017-01-15,3.0,128.991720245868,,5.0,1.375,10.0,71.0
1701155.0,2017-01-15,5.0,324.290621664852,,5.0,1.375,10.0,71.0
